x       y
0	381
50000	1092756
100000	1486812
150000	910546
200000	1502636
250000	3267864
300000	7089495
350000	7015680
400000	2745055
450000	8849012
500000	6976789
550000	9457213
600000	7641937
650000	11925197
700000	8479812
750000	13310083
800000	14939825
850000	14277732
900000	16023509
950000	17258645
1000000	19971461
